Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,Temp,Humid,LUX,VoltsIn,Dark,OptoFreq,OptoPW,OptoCol1,OptoCol2,Error,Index
01/30/2025,11:52:08,257.93,432040,5,1,5,0,4,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432040
01/30/2025,11:52:08,457.93,432041,5,1,5,0,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432041
01/30/2025,11:52:08,657.93,432042,4,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432042
01/30/2025,11:52:08,857.93,432043,5,1,6,0,5,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432043
01/30/2025,11:52:09,57.93,432044,5,1,5,0,4,1,28,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432044
01/30/2025,11:52:09,257.93,432045,5,1,5,1,6,0,28,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432045
01/30/2025,11:52:09,457.93,432046,4,1,5,1,6,0,29,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432046
01/30/2025,11:52:09,657.93,432047,5,1,6,0,5,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432047
01/30/2025,11:52:09,857.93,432048,5,1,5,1,5,1,27,0,5,1,9,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432048
01/30/2025,11:52:10,57.93,432049,5,1,5,1,7,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432049
01/30/2025,11:52:10,257.93,432050,5,2,6,0,5,0,29,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432050
01/30/2025,11:52:10,457.93,432051,6,1,6,0,5,1,28,1,4,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432051
01/30/2025,11:52:10,657.93,432052,5,1,5,1,6,0,28,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432052
01/30/2025,11:52:10,857.93,432053,5,2,4,0,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432053
01/30/2025,11:52:11,57.93,432054,5,1,6,0,5,1,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432054
01/30/2025,11:52:11,257.93,432055,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432055
01/30/2025,11:52:11,457.93,432056,5,1,4,1,7,0,29,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432056
01/30/2025,11:52:11,657.93,432057,4,1,5,0,6,0,29,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432057
01/30/2025,11:52:11,857.93,432058,5,1,6,0,5,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432058
01/30/2025,11:52:12,57.93,432059,5,1,5,1,5,0,28,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432059
01/30/2025,11:52:12,257.93,432060,5,2,5,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432060
01/30/2025,11:52:12,457.93,432061,4,1,6,0,5,1,29,1,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432061
01/30/2025,11:52:12,657.93,432062,6,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432062
01/30/2025,11:52:12,857.93,432063,5,1,4,1,6,0,29,0,4,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432063
01/30/2025,11:52:13,57.93,432064,4,2,5,0,6,0,29,0,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432064
01/30/2025,11:52:13,257.93,432065,5,1,6,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432065
01/30/2025,11:52:13,457.93,432066,6,1,5,0,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432066
01/30/2025,11:52:13,657.93,432067,4,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432067
01/30/2025,11:52:13,857.93,432068,5,1,6,0,5,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432068
01/30/2025,11:52:14,57.93,432069,6,1,5,0,4,1,28,1,4,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432069
01/30/2025,11:52:14,257.93,432070,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432070
01/30/2025,11:52:14,457.93,432071,4,1,5,1,5,0,30,0,4,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432071
01/30/2025,11:52:14,657.93,432072,5,1,6,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432072
01/30/2025,11:52:14,857.93,432073,5,1,5,1,5,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432073
01/30/2025,11:52:15,57.93,432074,5,1,5,1,6,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432074
01/30/2025,11:52:15,257.93,432075,4,1,6,0,6,0,30,0,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432075
01/30/2025,11:52:15,457.93,432076,6,1,6,0,5,1,29,1,4,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432076
01/30/2025,11:52:15,657.93,432077,5,1,5,1,6,1,29,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432077
01/30/2025,11:52:15,857.93,432078,5,1,5,0,7,0,31,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432078
01/30/2025,11:52:16,57.93,432079,5,1,6,0,5,1,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432079
01/30/2025,11:52:16,257.93,432080,6,1,6,1,5,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432080
01/30/2025,11:52:16,457.93,432081,5,1,5,1,7,0,29,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432081
01/30/2025,11:52:16,657.93,432082,5,1,5,0,6,0,30,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432082
01/30/2025,11:52:16,857.93,432083,6,1,7,0,5,1,29,1,5,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432083
01/30/2025,11:52:17,57.93,432084,6,1,5,1,6,0,29,0,6,1,9,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432084
01/30/2025,11:52:17,257.93,432085,5,2,5,1,7,0,30,0,5,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432085
01/30/2025,11:52:17,457.93,432086,5,1,6,0,5,0,30,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432086
01/30/2025,11:52:17,657.93,432087,6,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432087
01/30/2025,11:52:17,857.93,432088,5,1,5,1,6,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432088
01/30/2025,11:52:18,57.93,432089,4,2,6,0,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432089
01/30/2025,11:52:18,257.93,432090,5,1,6,0,5,1,29,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432090
01/30/2025,11:52:18,457.93,432091,6,1,5,0,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432091
01/30/2025,11:52:18,657.93,432092,5,1,4,1,7,0,30,0,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432092
01/30/2025,11:52:18,857.93,432093,5,1,6,0,6,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432093
01/30/2025,11:52:19,57.93,432094,5,1,5,0,4,1,28,1,4,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432094
01/30/2025,11:52:19,257.93,432095,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432095
01/30/2025,11:52:19,457.93,432096,4,2,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432096
01/30/2025,11:52:19,657.93,432097,5,1,6,0,5,1,28,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432097
01/30/2025,11:52:19,857.93,432098,5,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432098
01/30/2025,11:52:20,57.93,432099,5,1,4,1,6,0,29,0,4,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432099
01/30/2025,11:52:20,257.93,432100,4,1,6,0,5,0,29,0,3,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432100
01/30/2025,11:52:20,457.93,432101,5,1,5,0,5,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432101
01/30/2025,11:52:20,657.93,432102,4,1,4,1,5,0,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432102
01/30/2025,11:52:20,857.93,432103,4,1,4,0,6,0,30,0,4,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432103
01/30/2025,11:52:21,57.93,432104,5,1,6,0,4,1,29,1,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432104
01/30/2025,11:52:21,257.93,432105,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432105
01/30/2025,11:52:21,457.93,432106,4,1,4,1,7,0,29,0,5,0,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432106
01/30/2025,11:52:21,657.93,432107,4,1,5,0,5,0,30,0,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432107
01/30/2025,11:52:21,857.93,432108,5,1,6,0,4,1,28,1,4,1,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432108
01/30/2025,11:52:22,57.93,432109,5,1,5,1,5,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432109
01/30/2025,11:52:22,257.93,432110,4,2,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432110
01/30/2025,11:52:22,457.93,432111,4,1,6,0,5,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432111
01/30/2025,11:52:22,657.93,432112,6,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432112
01/30/2025,11:52:22,857.93,432113,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432113
01/30/2025,11:52:23,57.93,432114,4,2,6,0,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432114
01/30/2025,11:52:23,257.93,432115,5,1,6,0,5,1,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432115
01/30/2025,11:52:23,457.93,432116,6,1,5,0,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432116
01/30/2025,11:52:23,657.93,432117,5,1,4,1,7,0,30,0,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432117
01/30/2025,11:52:23,857.93,432118,5,1,6,0,6,0,29,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432118
01/30/2025,11:52:24,57.93,432119,6,1,5,0,5,1,28,1,4,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432119
01/30/2025,11:52:24,257.93,432120,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432120
01/30/2025,11:52:24,457.93,432121,4,2,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432121
01/30/2025,11:52:24,657.93,432122,5,1,7,0,5,1,28,1,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432122
01/30/2025,11:52:24,857.93,432123,5,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432123
01/30/2025,11:52:25,57.93,432124,5,1,4,1,6,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432124
01/30/2025,11:52:25,257.93,432125,4,2,6,0,5,0,29,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432125
01/30/2025,11:52:25,457.93,432126,6,1,6,0,4,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432126
01/30/2025,11:52:25,657.93,432127,5,1,5,1,5,1,28,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432127
01/30/2025,11:52:25,857.93,432128,5,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432128
01/30/2025,11:52:26,57.93,432129,5,1,6,0,5,1,29,1,4,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432129
01/30/2025,11:52:26,257.93,432130,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432130
01/30/2025,11:52:26,457.93,432131,5,1,4,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432131
01/30/2025,11:52:26,657.93,432132,4,1,5,0,6,0,30,0,4,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432132
01/30/2025,11:52:26,857.93,432133,5,1,6,0,5,1,29,1,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432133
01/30/2025,11:52:27,57.93,432134,5,1,5,1,5,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432134
01/30/2025,11:52:27,257.93,432135,4,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432135
01/30/2025,11:52:27,457.93,432136,4,1,6,0,5,0,30,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432136
01/30/2025,11:52:27,657.93,432137,5,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432137
01/30/2025,11:52:27,857.93,432138,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432138
01/30/2025,11:52:28,57.93,432139,4,2,6,0,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432139
01/30/2025,11:52:28,257.93,432140,5,1,6,0,5,1,29,1,4,2,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432140
01/30/2025,11:52:28,457.93,432141,6,1,5,0,6,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432141
01/30/2025,11:52:28,657.93,432142,5,1,4,1,7,0,30,0,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432142
01/30/2025,11:52:28,857.93,432143,5,1,7,0,6,0,29,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432143
01/30/2025,11:52:29,57.93,432144,6,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432144
01/30/2025,11:52:29,257.93,432145,5,1,5,1,6,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432145
01/30/2025,11:52:29,457.93,432146,5,2,5,1,6,0,31,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432146
01/30/2025,11:52:29,657.93,432147,6,1,7,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432147
01/30/2025,11:52:29,857.93,432148,6,1,5,0,5,1,28,1,5,1,9,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432148
01/30/2025,11:52:30,57.93,432149,5,1,5,1,7,0,29,0,5,0,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432149
01/30/2025,11:52:30,257.93,432150,5,2,6,0,6,0,30,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432150
01/30/2025,11:52:30,457.93,432151,6,1,6,0,5,1,29,1,5,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432151
01/30/2025,11:52:30,657.93,432152,5,1,5,1,5,1,28,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432152
01/30/2025,11:52:30,857.93,432153,5,1,5,0,7,0,30,0,5,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432153
01/30/2025,11:52:31,57.93,432154,5,1,6,0,5,1,29,1,4,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432154
01/30/2025,11:52:31,257.93,432155,6,1,6,0,5,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432155
01/30/2025,11:52:31,457.93,432156,5,1,4,1,7,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432156
01/30/2025,11:52:31,657.93,432157,5,1,5,0,6,0,30,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432157
01/30/2025,11:52:31,857.93,432158,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432158
01/30/2025,11:52:32,57.93,432159,5,1,5,1,5,0,29,0,5,1,9,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432159
01/30/2025,11:52:32,257.93,432160,4,1,4,1,7,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432160
01/30/2025,11:52:32,457.93,432161,4,1,5,0,5,0,30,1,4,1,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432161
01/30/2025,11:52:32,657.93,432162,6,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432162
01/30/2025,11:52:32,857.93,432163,5,1,4,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432163
01/30/2025,11:52:33,57.93,432164,4,2,5,0,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432164
01/30/2025,11:52:33,257.93,432165,4,1,5,0,5,1,29,1,3,2,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432165
01/30/2025,11:52:33,457.93,432166,6,1,5,0,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432166
01/30/2025,11:52:33,657.93,432167,5,1,4,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432167
01/30/2025,11:52:33,857.93,432168,4,1,6,0,5,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432168
01/30/2025,11:52:34,57.93,432169,5,1,5,0,4,1,29,1,4,1,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432169
01/30/2025,11:52:34,257.93,432170,5,1,5,1,6,0,29,0,5,0,6,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432170
01/30/2025,11:52:34,457.93,432171,4,1,5,1,5,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432171
01/30/2025,11:52:34,657.93,432172,5,1,6,0,5,1,29,1,3,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432172
01/30/2025,11:52:34,857.93,432173,5,1,5,0,4,1,28,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432173
01/30/2025,11:52:35,57.93,432174,5,1,4,1,6,0,29,0,4,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432174
01/30/2025,11:52:35,257.93,432175,4,2,5,0,5,0,29,0,3,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432175
01/30/2025,11:52:35,457.93,432176,5,1,5,0,4,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432176
01/30/2025,11:52:35,657.93,432177,5,1,4,1,5,1,28,0,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432177
01/30/2025,11:52:35,857.93,432178,5,1,4,0,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432178
01/30/2025,11:52:36,57.93,432179,5,1,6,0,5,1,29,1,3,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432179
01/30/2025,11:52:36,257.93,432180,6,1,5,0,4,1,28,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432180
01/30/2025,11:52:36,457.93,432181,5,1,4,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432181
01/30/2025,11:52:36,657.93,432182,4,1,5,0,6,0,30,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432182
01/30/2025,11:52:36,857.93,432183,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432183
01/30/2025,11:52:37,57.93,432184,5,1,5,1,5,0,29,0,5,1,9,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432184
01/30/2025,11:52:37,257.93,432185,5,1,4,1,7,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432185
01/30/2025,11:52:37,457.93,432186,4,1,6,0,5,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432186
01/30/2025,11:52:37,657.93,432187,6,1,6,0,4,1,28,1,5,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432187
01/30/2025,11:52:37,857.93,432188,5,1,5,1,6,0,29,0,5,0,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432188
01/30/2025,11:52:38,57.93,432189,4,2,5,1,6,0,29,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432189
01/30/2025,11:52:38,257.93,432190,5,1,6,0,5,1,29,1,4,2,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432190
01/30/2025,11:52:38,457.93,432191,6,1,5,0,6,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432191
01/30/2025,11:52:38,657.93,432192,5,1,4,1,7,0,30,0,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432192
01/30/2025,11:52:38,857.93,432193,4,1,6,0,6,0,29,1,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432193
01/30/2025,11:52:39,57.93,432194,5,1,5,0,4,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432194
01/30/2025,11:52:39,257.93,432195,5,1,5,1,6,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432195
01/30/2025,11:52:39,457.93,432196,4,2,5,1,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432196
01/30/2025,11:52:39,657.93,432197,5,1,7,0,5,1,29,1,4,1,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432197
01/30/2025,11:52:39,857.93,432198,5,1,5,0,4,1,28,1,4,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432198
01/30/2025,11:52:40,57.93,432199,5,1,4,1,6,0,29,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432199
01/30/2025,11:52:40,257.93,432200,4,2,6,0,5,0,30,0,4,2,5,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432200
01/30/2025,11:52:40,457.93,432201,6,1,6,0,4,1,28,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432201
01/30/2025,11:52:40,657.93,432202,5,1,5,1,5,1,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432202
01/30/2025,11:52:40,857.93,432203,5,1,4,1,7,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432203
01/30/2025,11:52:41,57.93,432204,5,1,6,0,5,1,30,1,4,2,5,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432204
01/30/2025,11:52:41,257.93,432205,6,1,5,0,4,1,28,1,4,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432205
01/30/2025,11:52:41,457.93,432206,5,1,4,1,5,0,29,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432206
01/30/2025,11:52:41,657.93,432207,4,1,5,0,6,0,30,0,4,1,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432207
01/30/2025,11:52:41,857.93,432208,5,1,6,0,5,1,29,1,4,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432208
01/30/2025,11:52:42,57.93,432209,5,1,5,1,5,0,28,0,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432209
01/30/2025,11:52:42,257.93,432210,5,1,4,1,7,0,30,0,5,0,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432210
01/30/2025,11:52:42,457.93,432211,4,1,6,0,5,0,30,1,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432211
01/30/2025,11:52:42,657.93,432212,6,1,6,0,5,1,29,1,5,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432212
01/30/2025,11:52:42,857.93,432213,5,1,5,1,6,0,30,0,5,0,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432213
01/30/2025,11:52:43,57.93,432214,5,2,5,0,6,0,30,0,4,1,6,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432214
01/30/2025,11:52:43,257.93,432215,5,1,6,0,5,1,29,1,4,2,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432215
01/30/2025,11:52:43,457.93,432216,6,1,5,1,6,1,28,0,6,1,8,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432216
01/30/2025,11:52:43,657.93,432217,5,1,5,1,7,0,30,0,5,1,7,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432217
01/30/2025,11:52:43,857.93,432218,5,1,6,0,6,0,29,0,4,2,6,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432218
01/30/2025,11:52:44,57.93,432219,5,1,6,0,5,1,29,1,5,1,8,2,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432219
01/30/2025,11:52:44,257.93,432220,6,1,5,1,7,0,29,0,6,1,7,1,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432220
01/30/2025,11:52:44,457.93,432221,5,2,5,1,6,0,31,0,4,1,7,3,0.00,0.00,0.00,5.01,1,40,8,4095,0,0,432221
